year,month,day,time_hm,second,latitude,longitude,depth_km,magnitude,region
2025,12,17,05:15,14.6,35.91333,136.74167,10,-0.1,福井県嶺北
2025,12,17,05:15,43.2,40.96167,143.05,16,2.1,青森県東方沖
2025,12,17,05:16,6.8,40.97667,143.00833,15,2.3,青森県東方沖
2025,12,17,05:17,59.9,42.40833,142.68333,53,-,日高地方中部
2025,12,17,05:24,54.0,32.38333,130.67667,9,-0.2,熊本県熊本地方
2025,12,17,05:25,22.0,33.86667,134.97167,12,0.4,紀伊水道
2025,12,17,05:25,30.8,31.94833,130.92,7,0.5,宮崎県南部山沿い
2025,12,17,05:25,51.7,40.80333,143.02,9,1.9,青森県東方沖
2025,12,17,05:27,48.1,40.835,142.96667,11,1.1,青森県東方沖
2025,12,17,05:28,29.3,40.86167,142.80333,30,1.1,青森県東方沖
2025,12,17,05:31,21.9,31.765,131.92167,24,1.1,日向灘
2025,12,17,05:31,42.4,39.33,143.62667,11,1.4,三陸沖
2025,12,17,05:34,8.5,34.67333,132.25167,8,0.1,広島県北部
2025,12,17,05:35,32.0,34.10333,135.18667,5,0.6,和歌山県北部
2025,12,17,05:36,51.3,42.305,139.2,13,1.2,北海道南西沖
2025,12,17,05:37,15.1,40.98,142.97167,18,2.0,青森県東方沖
2025,12,17,05:38,2.9,32.99167,131.12333,10,0.1,熊本県阿蘇地方
2025,12,17,05:39,5.2,39.35833,143.615,11,1.0,三陸沖
2025,12,17,05:39,11.4,34.955,135.58667,11,0.8,大阪府北部
2025,12,17,05:40,11.4,39.10333,144.45167,27,2.0,三陸沖
2025,12,17,05:41,8.8,40.57167,143.63333,9,1.9,三陸沖
2025,12,17,05:41,23.2,36.805,136.865,10,0.4,石川県能登地方
2025,12,17,05:42,52.5,40.85,142.95167,13,1.3,青森県東方沖
2025,12,17,05:43,38.1,40.655,139.15667,14,-,青森県西方沖
2025,12,17,05:45,43.1,36.42667,141.02667,49,0.8,茨城県沖
2025,12,17,05:46,51.4,37.21333,136.815,7,0.6,石川県能登地方
2025,12,17,05:46,51.6,32.27333,130.74667,9,-0.2,熊本県球磨地方
2025,12,17,05:47,23.2,36.54333,140.35333,103,1.4,茨城県北部
2025,12,17,05:47,47.7,43.70667,147.885,0,-,北海道東方沖
2025,12,17,05:50,17.1,40.865,143.055,12,1.8,青森県東方沖
2025,12,17,05:54,50.8,38.785,141.745,56,2.2,宮城県沖
2025,12,17,05:56,21.3,33.88667,135.08167,12,1.4,和歌山県北部
2025,12,17,05:57,5.5,39.315,143.605,17,-,三陸沖
2025,12,17,05:57,19.8,37.33,136.96,13,0.8,石川県能登地方
2025,12,17,05:59,25.5,32.99,131.11667,9,0.3,熊本県阿蘇地方
2025,12,17,06:00,55.9,40.86167,142.93,8,2.0,青森県東方沖
2025,12,17,06:00,57.5,32.57833,131.62833,13,0.2,宮崎県北部平野部
2025,12,17,06:03,3.8,32.98833,131.11333,9,0.3,熊本県阿蘇地方
2025,12,17,06:06,0.4,40.90667,143.25167,14,1.3,青森県東方沖
2025,12,17,06:06,49.3,29.205,129.185,8,0.8,トカラ列島近海
2025,12,17,06:08,0.0,40.93833,143.06333,17,1.5,青森県東方沖
2025,12,17,06:09,10.9,33.09167,139.41333,179,3.2,八丈島近海
2025,12,17,06:09,25.1,32.99,131.11667,10,0.5,熊本県阿蘇地方
2025,12,17,06:09,34.8,39.12167,142.495,31,2.0,岩手県沖
2025,12,17,06:09,55.9,40.89,142.985,15,1.4,青森県東方沖
2025,12,17,06:10,43.4,34.01,135.585,53,0.0,和歌山県南部
2025,12,17,06:10,46.5,30.62833,131.14333,30,0.7,種子島近海
2025,12,17,06:13,53.5,34.945,136.93,18,1.0,愛知県西部
2025,12,17,06:16,28.2,36.64167,139.34167,6,-0.1,栃木県北部
2025,12,17,06:16,36.1,40.90333,142.97167,16,1.4,青森県東方沖
2025,12,17,06:19,15.6,25.225,124.92167,14,2.0,宮古島近海
2025,12,17,06:20,31.4,40.78,142.81167,25,1.5,青森県東方沖
2025,12,17,06:21,1.3,34.42333,131.58333,30,0.4,山口県北部
2025,12,17,06:21,16.4,32.975,130.42167,9,0.0,有明海
2025,12,17,06:21,53.3,41.05,143.17667,20,1.2,青森県東方沖
2025,12,17,06:21,56.6,30.40667,131.085,38,0.5,種子島近海
2025,12,17,06:22,43.8,34.42167,131.58333,30,0.5,山口県北部
2025,12,17,06:28,8.3,40.90333,142.94167,13,-,青森県東方沖
2025,12,17,06:28,11.4,40.89833,143.01,12,2.1,青森県東方沖
2025,12,17,06:30,42.4,40.945,143.07333,15,1.8,青森県東方沖
2025,12,17,06:32,3.2,37.05333,136.62667,9,0.7,石川県西方沖
2025,12,17,06:34,28.7,40.90667,143.00833,18,1.3,青森県東方沖
2025,12,17,06:37,20.6,40.98667,142.95,24,-,青森県東方沖
2025,12,17,06:37,58.3,38.32,142.14667,39,2.0,宮城県沖
2025,12,17,06:40,3.2,40.79333,143.02333,14,-,青森県東方沖
2025,12,17,06:41,21.7,40.815,142.94833,12,1.3,青森県東方沖
2025,12,17,06:41,38.2,40.36167,143.00333,21,3.6,岩手県沖
2025,12,17,06:42,54.9,33.51167,135.53333,23,0.3,和歌山県南方沖
2025,12,17,06:45,18.1,25.21,124.91667,14,1.7,宮古島近海
2025,12,17,06:45,25.2,41.01333,142.26,50,2.1,青森県東方沖
2025,12,17,06:46,28.1,40.36333,142.99667,21,2.9,岩手県沖
2025,12,17,06:46,41.5,37.04667,136.62333,9,0.9,石川県西方沖
2025,12,17,06:46,46.6,35.84333,137.56167,4,-0.2,長野県南部
2025,12,17,06:47,48.1,40.36333,143.005,21,3.0,岩手県沖
2025,12,17,06:48,7.3,37.42333,136.99667,3,1.0,能登半島沖
2025,12,17,06:51,5.6,34.93833,136.90333,13,1.1,愛知県西部
2025,12,17,06:52,8.6,34.11667,135.08333,7,0.5,紀伊水道
2025,12,17,06:52,31.1,33.48167,135.69333,23,0.3,和歌山県南方沖
2025,12,17,06:54,47.8,40.785,142.22333,48,1.2,青森県東方沖
2025,12,17,06:57,21.4,40.81167,143.025,12,1.2,青森県東方沖
2025,12,17,06:58,14.7,29.61833,129.76833,4,1.4,トカラ列島近海
2025,12,17,07:00,44.6,37.79167,141.63667,53,1.4,福島県沖
2025,12,17,07:01,58.4,34.94833,136.93333,16,0.7,愛知県西部
2025,12,17,07:03,32.6,40.845,143.02833,11,1.9,青森県東方沖
2025,12,17,07:03,59.0,40.36333,143.00833,20,2.1,岩手県沖
2025,12,17,07:04,7.1,34.05833,135.275,8,-0.3,和歌山県北部
2025,12,17,07:08,37.4,24.365,123.40667,52,1.1,西表島付近
2025,12,17,07:09,35.2,32.72,131.26667,14,0.2,宮崎県北部山沿い
2025,12,17,07:13,13.2,32.15167,130.51,2,-0.3,熊本県天草・芦北地方
2025,12,17,07:14,31.4,41.16167,142.62167,36,1.6,青森県東方沖
2025,12,17,07:15,8.8,40.985,143.06833,19,1.1,青森県東方沖
2025,12,17,07:19,6.5,41.12833,143.125,20,-,青森県東方沖
2025,12,17,07:19,17.5,40.97333,142.98833,20,1.5,青森県東方沖
2025,12,17,07:22,12.8,34.77333,139.46667,106,1.4,伊豆大島近海
2025,12,17,07:23,3.8,36.47167,141.06667,35,1.1,茨城県沖
2025,12,17,07:24,15.7,38.04333,139.56167,11,0.2,新潟県下越地方
2025,12,17,07:24,42.6,38.04333,139.56167,11,0.5,新潟県下越地方
2025,12,17,07:24,56.9,42.31833,144.47667,13,2.4,釧路沖
2025,12,17,07:28,37.4,40.74167,142.14167,55,3.8,青森県東方沖
2025,12,17,07:28,40.8,39.51833,144.74,18,1.7,三陸沖
2025,12,17,07:31,33.1,40.745,142.14,54,1.6,青森県東方沖
2025,12,17,07:35,29.9,40.36,142.98333,19,1.8,岩手県沖
2025,12,17,07:35,49.3,38.34833,142.23,29,1.4,宮城県沖
2025,12,17,07:36,53.0,40.89833,143.05333,13,1.4,青森県東方沖
2025,12,17,07:39,36.8,40.965,142.97667,17,1.9,青森県東方沖
2025,12,17,07:40,32.7,40.95,142.99833,16,1.9,青森県東方沖
2025,12,17,07:40,34.6,37.27667,141.13333,75,1.4,福島県沖
2025,12,17,07:42,45.8,28.495,128.19833,151,2.6,奄美大島北西沖
2025,12,17,07:42,53.3,40.865,142.975,14,-,青森県東方沖
2025,12,17,07:44,42.8,35.25667,139.88,35,1.0,千葉県南部
2025,12,17,07:46,16.1,40.95,142.99167,19,1.2,青森県東方沖
2025,12,17,07:50,30.6,30.52833,131.505,39,1.3,種子島南東沖
2025,12,17,07:52,18.2,40.87667,142.93167,13,1.5,青森県東方沖
2025,12,17,07:53,33.4,40.06667,142.085,38,1.4,岩手県沖
2025,12,17,07:54,40.7,40.84333,142.94333,13,1.1,青森県東方沖
2025,12,17,07:55,19.2,23.82,126.33833,121,2.7,宮古島近海
2025,12,17,07:55,52.6,34.075,135.33,9,0.2,和歌山県北部
2025,12,17,07:56,32.5,39.135,143.22167,8,1.5,三陸沖
2025,12,17,07:56,41.2,36.83333,140.55167,101,2.5,茨城県北部
2025,12,17,08:00,45.6,40.995,142.95833,19,1.1,青森県東方沖
2025,12,17,08:01,7.9,40.36167,143.00167,21,2.6,岩手県沖
2025,12,17,08:03,21.1,40.91667,142.99,20,-,青森県東方沖
2025,12,17,08:06,23.4,42.755,142.61667,29,1.6,日高地方西部
2025,12,17,08:08,23.0,37.18167,141.51,41,1.2,福島県沖
2025,12,17,08:08,37.5,36.93667,138.61167,8,0.4,新潟県中越地方
2025,12,17,08:09,32.6,32.97833,131.105,8,0.3,熊本県阿蘇地方
2025,12,17,08:10,7.1,24.87,124.57667,71,1.2,宮古島近海
2025,12,17,08:10,52.1,37.14333,142.22333,17,1.5,福島県沖
2025,12,17,08:11,34.9,41.08,142.545,38,1.1,青森県東方沖
2025,12,17,08:12,27.8,38.895,142.44833,35,1.2,宮城県沖
2025,12,17,08:13,0.7,38.0,141.64667,58,1.3,宮城県沖
2025,12,17,08:15,43.1,37.105,137.69167,15,1.0,新潟県上中越沖
2025,12,17,08:19,24.8,32.99333,131.11667,8,0.8,熊本県阿蘇地方
2025,12,17,08:20,11.0,35.17333,138.24,15,0.0,静岡県中部
2025,12,17,08:20,16.7,36.82167,140.60667,9,0.2,茨城県北部
2025,12,17,08:21,20.3,34.49333,139.41833,14,1.5,新島・神津島近海
